component,explained_variance_ratio,cumulative_explained_variance,residual_variance
508,0.000110740664,0.9839723,0.016027689
509,0.00011000388,0.98408234,0.015917659
510,0.000109587236,0.98419195,0.015808046
511,0.00010899809,0.984301,0.015699029
512,0.00010830884,0.9844093,0.015590727
513,0.00010783276,0.9845171,0.0154829025
514,0.0001072436,0.9846243,0.015375674
515,0.00010708051,0.98473144,0.015268564
516,0.00010664649,0.98483807,0.0151619315
517,0.00010597808,0.98494405,0.015055954
518,0.00010509525,0.9850491,0.0149508715
519,0.000104799336,0.9851539,0.0148460865
520,0.000104511506,0.9852584,0.0147416
521,0.00010375896,0.9853622,0.014637828
522,0.00010356309,0.98546576,0.014534235
523,0.00010304849,0.9855688,0.014431179
524,0.00010286429,0.9856717,0.014328301
525,0.00010236928,0.98577404,0.01422596
526,0.000102060374,0.9858761,0.014123917
527,0.00010140256,0.9859775,0.014022529
528,0.000100812256,0.98607826,0.013921738
529,0.00010029863,0.9861786,0.013821423
530,9.9927565e-05,0.98627853,0.013721466
531,9.932952e-05,0.98637784,0.013622165
532,9.921014e-05,0.986477,0.013522983
533,9.839176e-05,0.9865754,0.013424575
534,9.8133285e-05,0.98667353,0.013326466
535,9.8008575e-05,0.9867715,0.013228476
536,9.750031e-05,0.98686904,0.013130963
537,9.698165e-05,0.986966,0.013033986
538,9.655175e-05,0.9870626,0.012937427
539,9.6023374e-05,0.9871586,0.0128414035
540,9.5926785e-05,0.9872545,0.0127455
541,9.5177296e-05,0.9873497,0.012650311
542,9.475685e-05,0.98744446,0.01255554
543,9.433595e-05,0.9875388,0.012461185
544,9.4045296e-05,0.9876329,0.012367129
545,9.3489085e-05,0.98772633,0.012273669
546,9.2605704e-05,0.98781896,0.012181044
547,9.221091e-05,0.98791116,0.012088835
548,9.171632e-05,0.9880029,0.011997104
549,9.12371e-05,0.98809415,0.011905849
550,9.1076756e-05,0.9881852,0.011814773
551,9.087422e-05,0.9882761,0.011723876
552,9.0193935e-05,0.9883663,0.011633694
553,8.955457e-05,0.98845583,0.011544168
554,8.952951e-05,0.98854536,0.011454642
555,8.8799505e-05,0.98863417,0.011365831
556,8.862073e-05,0.9887228,0.011277199
557,8.840427e-05,0.9888112,0.011188805
558,8.785233e-05,0.98889905,0.011100948
559,8.744774e-05,0.9889865,0.011013508
560,8.685896e-05,0.98907334,0.010926664
561,8.616647e-05,0.9891595,0.010840476
562,8.6002874e-05,0.98924553,0.010754466
563,8.50018e-05,0.98933053,0.01066947
564,8.4925116e-05,0.98941547,0.010584533
565,8.463297e-05,0.9895001,0.010499895
566,8.434916e-05,0.98958445,0.010415554
567,8.38318e-05,0.98966825,0.01033175
568,8.352305e-05,0.98975176,0.010248244
569,8.3370935e-05,0.98983514,0.010164857
570,8.272308e-05,0.9899179,0.010082126
571,8.25216e-05,0.99000037,0.009999633
