component,explained_variance_ratio,cumulative_explained_variance,residual_variance
236,0.00046938154,0.9259458,0.07405418
237,0.00046650498,0.92641234,0.073587656
238,0.00046180552,0.92687416,0.07312584
239,0.00045823606,0.9273324,0.0726676
240,0.00045692053,0.92778933,0.07221067
241,0.0004523017,0.9282416,0.07175839
242,0.00044912606,0.92869073,0.07130927
243,0.00044712686,0.9291379,0.070862114
244,0.0004416579,0.92957956,0.070420444
245,0.00043538277,0.93001497,0.06998503
246,0.00043451128,0.9304495,0.069550514
247,0.00043012516,0.9308796,0.06912041
248,0.00042806097,0.9313077,0.06869233
249,0.0004269775,0.9317346,0.06826538
250,0.00042375302,0.93215835,0.06784165
251,0.00042023504,0.93257856,0.06742144
252,0.00041499297,0.93299353,0.06700647
253,0.0004136998,0.93340725,0.06659275
254,0.00040939281,0.9338166,0.06618339
255,0.00040786297,0.9342245,0.06577551
256,0.00040585164,0.93463033,0.065369666
257,0.0004020473,0.93503237,0.06496763
258,0.0003977958,0.93543017,0.06456983
259,0.00039447544,0.93582463,0.06417537
260,0.00039300317,0.9362176,0.063782394
261,0.00038888986,0.93660647,0.06339353
262,0.00038611286,0.9369926,0.063007414
263,0.00038152412,0.9373741,0.062625885
264,0.00037782177,0.93775195,0.06224805
265,0.00037506848,0.93812704,0.06187296
266,0.00037267184,0.9384997,0.06150031
267,0.00037117495,0.93887085,0.061129153
268,0.00036686982,0.9392377,0.060762286
269,0.00036464792,0.9396024,0.060397625
270,0.0003615994,0.939964,0.060036004
271,0.00036095871,0.94032496,0.059675038
272,0.0003572248,0.9406822,0.059317827
273,0.00035319623,0.9410354,0.05896461
274,0.00035232774,0.9413877,0.058612287
275,0.0003499127,0.94173765,0.05826235
276,0.00034584315,0.9420835,0.057916522
277,0.0003454116,0.9424289,0.057571113
278,0.00034171788,0.9427706,0.0572294
279,0.00033905634,0.94310963,0.05689037
280,0.00033664043,0.9434463,0.05655372
281,0.00033553093,0.9437818,0.056218207
282,0.00033420982,0.944116,0.055884004
