component,explained_variance_ratio,cumulative_explained_variance,residual_variance
224,0.0005353228,0.9030814,0.09691858
225,0.0005306756,0.9036121,0.09638792
226,0.00052861474,0.9041407,0.09585929
227,0.0005220966,0.9046628,0.09533721
228,0.00052013557,0.9051829,0.0948171
229,0.00051538885,0.9056983,0.0943017
230,0.00051342644,0.90621173,0.093788266
231,0.0005116698,0.9067234,0.09327662
232,0.0005034254,0.9072268,0.0927732
233,0.00050273095,0.9077295,0.09227049
234,0.0005008287,0.90823036,0.091769636
235,0.0004987846,0.90872914,0.091270864
236,0.00049363694,0.9092228,0.09077722
237,0.0004854817,0.90970826,0.09029174
238,0.00048513047,0.9101934,0.08980662
239,0.00048121123,0.9106746,0.08932543
240,0.00047910528,0.9111537,0.088846326
241,0.0004765482,0.9116302,0.08836979
242,0.000474903,0.91210514,0.08789486
243,0.00047047035,0.9125756,0.0874244
244,0.00046710394,0.9130427,0.086957276
245,0.0004646756,0.9135074,0.0864926
246,0.00046157592,0.913969,0.08603102
247,0.00045736632,0.9144263,0.08557367
248,0.00045323512,0.91487956,0.08512044
249,0.0004476371,0.9153272,0.08467281
250,0.00044580217,0.915773,0.084227026
251,0.00044246373,0.9162154,0.08378458
252,0.00043969968,0.9166551,0.08334488
253,0.00043634156,0.9170915,0.08290851
254,0.00043527724,0.9175268,0.08247322
255,0.00043254203,0.91795933,0.08204067
256,0.00043173667,0.91839105,0.08160895
257,0.00042727098,0.9188183,0.081181705
258,0.00042426604,0.91924256,0.08075744
259,0.0004220895,0.9196646,0.08033538
260,0.00041965846,0.9200843,0.0799157
261,0.00041693,0.92050123,0.07949877
262,0.00041507013,0.9209163,0.07908368
263,0.00041360804,0.9213299,0.078670084
264,0.00041319733,0.9217431,0.078256905
265,0.0004095987,0.9221527,0.0778473
266,0.00040593385,0.9225586,0.077441394
267,0.00040511208,0.92296374,0.07703626
268,0.0004023534,0.92336607,0.07663393
269,0.00040064353,0.92376673,0.07623327
270,0.00039518715,0.9241619,0.07583809
271,0.00039374092,0.92455566,0.07544434
272,0.0003920336,0.9249477,0.07505232
273,0.00038750615,0.92533517,0.07466483
274,0.00038666851,0.9257218,0.074278176
275,0.00038538594,0.9261072,0.07389277
276,0.0003815136,0.92648876,0.07351124
277,0.00038009993,0.92686886,0.073131144
278,0.0003798564,0.9272487,0.07275128
279,0.00037788373,0.9276266,0.07237339
280,0.00037612105,0.9280027,0.071997285
281,0.00037197195,0.9283747,0.07162529
282,0.00037091202,0.9287456,0.07125437
283,0.0003683192,0.9291139,0.070886075
284,0.0003671061,0.929481,0.07051897
285,0.00036274243,0.9298438,0.07015622
286,0.00036207793,0.9302059,0.06979412
287,0.0003593596,0.93056524,0.06943476
288,0.00035844385,0.9309237,0.0690763
289,0.00035630792,0.93128,0.06871998
290,0.00035432627,0.93163437,0.06836563
291,0.00035132695,0.9319857,0.06801432
292,0.00035076306,0.93233645,0.06766355
293,0.00034955863,0.93268603,0.06731397
294,0.0003452053,0.93303126,0.06696874
295,0.00034310858,0.93337435,0.066625655
296,0.00034040428,0.93371475,0.06628525
297,0.0003391145,0.93405384,0.06594616
298,0.00033804402,0.93439186,0.065608144
299,0.0003357208,0.93472755,0.06527245
300,0.00033425883,0.9350618,0.06493819
301,0.000333416,0.93539524,0.06460476
302,0.00033189481,0.9357271,0.06427288
303,0.0003290472,0.93605614,0.06394386
304,0.00032651395,0.93638265,0.06361735
305,0.00032623322,0.93670887,0.06329113
306,0.00032301855,0.93703187,0.062968135
307,0.00031899207,0.93735087,0.06264913
308,0.00031833144,0.9376692,0.062330782
309,0.00031749465,0.93798673,0.06201327
310,0.0003155782,0.93830234,0.061697662
311,0.0003137543,0.9386161,0.061383903
312,0.00031249714,0.9389286,0.061071396
313,0.00030948303,0.9392381,0.06076193
314,0.00030761774,0.9395457,0.06045431
315,0.00030663228,0.9398523,0.060147703
316,0.0003045806,0.9401569,0.059843123
317,0.00030357952,0.94046044,0.059539557
318,0.00030191563,0.94076234,0.05923766
319,0.0003011501,0.94106346,0.058936536
320,0.00029955397,0.94136304,0.058636963
321,0.00029889596,0.94166195,0.058338046
322,0.00029832913,0.9419603,0.058039725
323,0.00029573313,0.94225603,0.057743967
324,0.00029506936,0.9425511,0.057448924
325,0.00029221713,0.9428433,0.057156682
326,0.00029072736,0.94313407,0.05686593
327,0.00028840103,0.9434225,0.056577504
328,0.0002871816,0.9437097,0.05629033
329,0.00028522845,0.9439949,0.05600512
330,0.00028259217,0.94427747,0.055722535
331,0.00028235043,0.9445598,0.055440187
332,0.00028062615,0.94484043,0.05515957
333,0.00027974637,0.94512016,0.054879844
334,0.00027732697,0.9453975,0.054602504
335,0.00027614372,0.94567364,0.054326355
336,0.00027510102,0.9459487,0.05405128
337,0.0002742922,0.946223,0.05377698
338,0.00027244797,0.9464955,0.053504527
339,0.00027194788,0.94676745,0.05323255
340,0.00027053017,0.947038,0.052962005
341,0.00026988387,0.9473079,0.052692115
342,0.00026771825,0.9475756,0.05242437
343,0.00026459922,0.9478402,0.052159786
344,0.00026347706,0.94810367,0.051896334
345,0.0002622714,0.9483659,0.051634073
346,0.00026159213,0.94862753,0.05137247
347,0.00026078676,0.9488883,0.0511117
348,0.00025836285,0.9491467,0.050853312
349,0.00025721034,0.9494039,0.050596118
350,0.00025688327,0.9496608,0.050339222
351,0.0002563256,0.9499171,0.050082922
352,0.00025528192,0.95017236,0.049827635
353,0.00025411285,0.95042646,0.04957354
354,0.0002521471,0.9506786,0.049321413
355,0.0002520146,0.9509306,0.049069405
356,0.00024973505,0.95118034,0.04881966
357,0.00024885093,0.9514292,0.04857081
358,0.0002471312,0.9516763,0.04832369
359,0.00024686084,0.9519232,0.04807681
360,0.00024536703,0.9521686,0.047831416
361,0.00024477765,0.9524134,0.04758662
362,0.00024146878,0.95265484,0.04734516
363,0.00023948254,0.95289433,0.04710567
364,0.0002386496,0.953133,0.046867013
365,0.00023833789,0.95337135,0.046628654
366,0.00023733947,0.9536087,0.04639131
367,0.00023725105,0.9538459,0.04615408
368,0.00023589424,0.95408183,0.045918167
369,0.00023353734,0.95431536,0.045684636
370,0.00023313319,0.9545485,0.045451522
371,0.00023104686,0.9547795,0.045220494
372,0.00023074365,0.95501024,0.044989765
373,0.00023004484,0.9552403,0.04475969
374,0.00022912628,0.9554694,0.04453057
375,0.00022825292,0.95569766,0.044302344
376,0.0002268754,0.9559245,0.04407549
377,0.00022588806,0.9561504,0.043849587
378,0.00022502887,0.9563754,0.04362458
379,0.00022443454,0.95659983,0.04340017
380,0.00022348587,0.9568233,0.04317671
