component,explained_variance_ratio,cumulative_explained_variance,residual_variance
2783,1.3652201e-05,0.9896828,0.010317206
2784,1.3645665e-05,0.98969644,0.010303557
2785,1.3618954e-05,0.98971003,0.010289967
2786,1.3610252e-05,0.9897236,0.010276377
2787,1.3600233e-05,0.9897372,0.010262787
2788,1.3591969e-05,0.9897508,0.0102491975
2789,1.3585762e-05,0.9897644,0.010235608
2790,1.3576022e-05,0.989778,0.010222018
2791,1.3549288e-05,0.9897915,0.0102084875
2792,1.3545101e-05,0.98980504,0.010194957
2793,1.3538875e-05,0.9898186,0.010181427
2794,1.3530718e-05,0.9898321,0.010167897
2795,1.3518404e-05,0.98984563,0.0101543665
2796,1.3507436e-05,0.98985916,0.010140836
2797,1.3491906e-05,0.98987263,0.010127366
2798,1.3460553e-05,0.9898861,0.010113895
2799,1.3455183e-05,0.9898996,0.010100424
2800,1.3451537e-05,0.98991305,0.010086954
2801,1.344139e-05,0.9899265,0.010073483
2802,1.343732e-05,0.9899399,0.010060072
2803,1.3429824e-05,0.98995334,0.010046661
2804,1.3421875e-05,0.98996675,0.01003325
2805,1.34083975e-05,0.98998016,0.010019839
2806,1.3399178e-05,0.9899936,0.010006428
2807,1.3377348e-05,0.9900069,0.009993076
