component,explained_variance_ratio,cumulative_explained_variance,residual_variance
172,0.001866019,0.8146096,0.18539041
173,0.0018527209,0.8164623,0.18353772
174,0.0018400459,0.81830233,0.18169767
175,0.0018303207,0.8201327,0.17986733
176,0.0018226148,0.82195526,0.17804474
177,0.0018104432,0.8237657,0.1762343
178,0.0018027698,0.82556844,0.17443156
179,0.0017935076,0.82736194,0.17263806
180,0.0017836357,0.82914555,0.17085445
181,0.0017813697,0.8309269,0.1690731
182,0.0017590463,0.83268595,0.16731405
183,0.0017539166,0.8344399,0.16556013
184,0.0017376026,0.83617747,0.16382253
185,0.0017239461,0.8379014,0.16209859
186,0.0017176842,0.8396191,0.1603809
187,0.0017097879,0.84132886,0.15867114
188,0.0017048157,0.8430337,0.15696633
189,0.0017018272,0.8447355,0.1552645
190,0.001688921,0.8464244,0.1535756
191,0.0016856765,0.8481101,0.15188992
192,0.0016663822,0.84977645,0.15022355
193,0.0016660227,0.85144246,0.14855754
194,0.0016399545,0.8530824,0.14691758
195,0.0016390363,0.8547214,0.14527857
196,0.001626636,0.85634804,0.14365196
197,0.0016184229,0.8579665,0.14203352
198,0.0016124818,0.85957897,0.14042103
199,0.0016012047,0.8611802,0.13881981
200,0.0015816961,0.86276186,0.13723814
201,0.001579204,0.8643411,0.13565892
202,0.0015701393,0.86591125,0.13408875
203,0.0015576404,0.8674689,0.1325311
204,0.0015484907,0.86901736,0.13098264
205,0.0015410741,0.87055844,0.12944156
206,0.0015367909,0.8720952,0.12790477
207,0.001522812,0.87361807,0.12638193
208,0.0015148405,0.8751329,0.12486708
209,0.0015022635,0.8766352,0.123364806
210,0.0014907542,0.87812597,0.121874034
211,0.0014862878,0.87961227,0.12038773
212,0.0014795794,0.88109183,0.11890817
213,0.0014697567,0.88256156,0.117438436
214,0.0014583997,0.88402,0.11598003
215,0.001456478,0.88547647,0.11452353
216,0.0014444767,0.8869209,0.11307907
217,0.0014391533,0.8883601,0.11163992
218,0.0014352998,0.88979536,0.11020464
219,0.0014189437,0.8912143,0.10878569
220,0.0014056212,0.8926199,0.10738009
221,0.0013866046,0.8940065,0.10599351
222,0.0013822012,0.89538866,0.10461134
223,0.0013806763,0.89676934,0.103230655
224,0.0013681889,0.8981375,0.10186249
225,0.0013611607,0.89949864,0.10050136
226,0.0013483454,0.90084696,0.09915304
227,0.0013429393,0.9021899,0.09781009
228,0.0013317339,0.90352166,0.09647834
229,0.0013264185,0.9048481,0.0951519
230,0.0013181957,0.9061663,0.093833685
231,0.0013082616,0.9074746,0.09252542
232,0.0013028837,0.9087775,0.091222525
233,0.0012963618,0.9100738,0.08992618
234,0.0012884894,0.9113623,0.08863771
235,0.0012837049,0.912646,0.087354004
236,0.0012668727,0.9139129,0.08608711
237,0.0012550561,0.9151679,0.08483207
238,0.001248395,0.91641635,0.08358365
239,0.0012356037,0.91765195,0.08234805
240,0.0012254799,0.9188774,0.08112258
241,0.0012224376,0.92009985,0.079900146
242,0.0012085193,0.9213084,0.0786916
243,0.0012048039,0.9225132,0.07748681
244,0.0011933512,0.92370653,0.07629347
245,0.0011764714,0.924883,0.07511699
246,0.00116906,0.9260521,0.07394791
247,0.001165079,0.9272172,0.072782815
248,0.001156928,0.9283741,0.07162589
249,0.0011512594,0.9295254,0.070474625
250,0.0011415323,0.9306669,0.06933308
251,0.0011234542,0.93179035,0.06820965
252,0.0011159729,0.9329063,0.06709367
253,0.0011127997,0.93401915,0.06598085
254,0.0010975116,0.93511665,0.06488335
255,0.0010927805,0.93620944,0.06379056
256,0.0010891366,0.9372986,0.062701404
257,0.0010683625,0.93836695,0.06163305
258,0.0010602968,0.93942726,0.060572743
259,0.0010519003,0.94047916,0.05952084
260,0.0010377525,0.94151694,0.058483064
261,0.001031857,0.9425488,0.05745119
262,0.0010063755,0.9435552,0.056444824
263,0.0010030521,0.9445582,0.055441797
264,0.0009927423,0.9455509,0.05444908
265,0.0009885323,0.94653946,0.05346054
266,0.0009803444,0.9475198,0.05248022
267,0.00096717925,0.948487,0.051513016
268,0.00095294253,0.94943994,0.050560057
269,0.0009458301,0.95038575,0.04961425
270,0.00093825726,0.951324,0.048676014
271,0.0009234687,0.95224744,0.04775256
272,0.0009176618,0.9531651,0.046834886
273,0.00090219657,0.9540673,0.04593271
274,0.00089530204,0.9549626,0.04503739
275,0.000885641,0.9558483,0.044151723
276,0.0008777499,0.956726,0.043273985
277,0.0008514645,0.95757747,0.042422533
278,0.0008476964,0.95842516,0.041574836
279,0.0008443933,0.9592696,0.040730417
280,0.00083317363,0.96010274,0.039897263
281,0.00082678074,0.9609295,0.039070487
